hash,p,d,q,P,D,Q,s,AIC,MACAPE
12917,1.0,0.0,3.0,1.0,1.0,1.0,12.0,2129.81582354,0.119053264524
13828,1.0,0.0,3.0,1.0,1.0,2.0,12.0,,
14739,1.0,0.0,3.0,1.0,1.0,3.0,12.0,,
41775,1.0,0.0,3.0,1.0,2.0,0.0,12.0,1929.09048023,0.158907034705
42686,1.0,0.0,3.0,1.0,2.0,1.0,12.0,1912.2114411,0.14174034456
43597,1.0,0.0,3.0,1.0,2.0,2.0,12.0,,
44508,1.0,0.0,3.0,1.0,2.0,3.0,12.0,,
96666,1.0,0.0,3.0,2.0,0.0,0.0,12.0,,
97577,1.0,0.0,3.0,2.0,0.0,1.0,12.0,2407.80218897,0.100966302608
98488,1.0,0.0,3.0,2.0,0.0,2.0,12.0,2409.85779989,0.100899118467
99399,1.0,0.0,3.0,2.0,0.0,3.0,12.0,2411.7634839,0.100797736579
26416,1.0,0.0,3.0,2.0,1.0,0.0,12.0,2133.36804405,0.121072381225
27327,1.0,0.0,3.0,2.0,1.0,1.0,12.0,2131.81576593,0.119052473345
28238,1.0,0.0,3.0,2.0,1.0,2.0,12.0,,
29149,1.0,0.0,3.0,2.0,1.0,3.0,12.0,,
56185,1.0,0.0,3.0,2.0,2.0,0.0,12.0,1917.76701949,0.144260070393
57096,1.0,0.0,3.0,2.0,2.0,1.0,12.0,1913.47344025,0.141094940212
58007,1.0,0.0,3.0,2.0,2.0,2.0,12.0,,
58918,1.0,0.0,3.0,2.0,2.0,3.0,12.0,,
11057,1.0,0.0,3.0,3.0,0.0,0.0,12.0,,
11968,1.0,0.0,3.0,3.0,0.0,1.0,12.0,,
12879,1.0,0.0,3.0,3.0,0.0,2.0,12.0,,
13790,1.0,0.0,3.0,3.0,0.0,3.0,12.0,2414.74920583,0.101770724743
40826,1.0,0.0,3.0,3.0,1.0,0.0,12.0,2132.91056547,0.120062978548
41737,1.0,0.0,3.0,3.0,1.0,1.0,12.0,2133.50884195,0.119066930771
42648,1.0,0.0,3.0,3.0,1.0,2.0,12.0,,
43559,1.0,0.0,3.0,3.0,1.0,3.0,12.0,,
70595,1.0,0.0,3.0,3.0,2.0,0.0,12.0,,
71506,1.0,0.0,3.0,3.0,2.0,1.0,12.0,,
72417,1.0,0.0,3.0,3.0,2.0,2.0,12.0,,
73328,1.0,0.0,3.0,3.0,2.0,3.0,12.0,,
82601,1.0,1.0,0.0,0.0,0.0,0.0,12.0,2436.16108479,0.149147352677
83512,1.0,1.0,0.0,0.0,0.0,1.0,12.0,2414.46636578,0.141664213663
84423,1.0,1.0,0.0,0.0,0.0,2.0,12.0,2407.70480523,0.130714276142
85334,1.0,1.0,0.0,0.0,0.0,3.0,12.0,,
12351,1.0,1.0,0.0,0.0,1.0,0.0,12.0,2097.57629184,0.122504085443
13262,1.0,1.0,0.0,0.0,1.0,1.0,12.0,2075.53382652,0.108732649791
14173,1.0,1.0,0.0,0.0,1.0,2.0,12.0,,
15084,1.0,1.0,0.0,0.0,1.0,3.0,12.0,,
42120,1.0,1.0,0.0,0.0,2.0,0.0,12.0,1933.73284886,-0.247633404177
43031,1.0,1.0,0.0,0.0,2.0,1.0,12.0,1868.40947789,0.147910111806
43942,1.0,1.0,0.0,0.0,2.0,2.0,12.0,,
44853,1.0,1.0,0.0,0.0,2.0,3.0,12.0,,
97011,1.0,1.0,0.0,1.0,0.0,0.0,12.0,2399.81688368,0.120533383073
97922,1.0,1.0,0.0,1.0,0.0,1.0,12.0,2390.57031769,0.109313244962
98833,1.0,1.0,0.0,1.0,0.0,2.0,12.0,2392.52239166,0.10928766526
99744,1.0,1.0,0.0,1.0,0.0,3.0,12.0,,
26761,1.0,1.0,0.0,1.0,1.0,0.0,12.0,2080.74111935,0.112066738283
27672,1.0,1.0,0.0,1.0,1.0,1.0,12.0,2077.11311031,0.107824020453
28583,1.0,1.0,0.0,1.0,1.0,2.0,12.0,,
29494,1.0,1.0,0.0,1.0,1.0,3.0,12.0,,
56530,1.0,1.0,0.0,1.0,2.0,0.0,12.0,1906.03745033,0.165751071955
57441,1.0,1.0,0.0,1.0,2.0,1.0,12.0,1864.27951248,0.135729280368
58352,1.0,1.0,0.0,1.0,2.0,2.0,12.0,,
59263,1.0,1.0,0.0,1.0,2.0,3.0,12.0,,
11402,1.0,1.0,0.0,2.0,0.0,0.0,12.0,2394.65906984,0.109529526083
12313,1.0,1.0,0.0,2.0,0.0,1.0,12.0,2392.52138204,0.109284068847
13224,1.0,1.0,0.0,2.0,0.0,2.0,12.0,,
14135,1.0,1.0,0.0,2.0,0.0,3.0,12.0,,
41171,1.0,1.0,0.0,2.0,1.0,0.0,12.0,2079.75688816,0.111107950567
42082,1.0,1.0,0.0,2.0,1.0,1.0,12.0,2079.10818322,0.107854780842
42993,1.0,1.0,0.0,2.0,1.0,2.0,12.0,,
43904,1.0,1.0,0.0,2.0,1.0,3.0,12.0,,
70940,1.0,1.0,0.0,2.0,2.0,0.0,12.0,1896.29937214,0.145692334783
71851,1.0,1.0,0.0,2.0,2.0,1.0,12.0,1864.79338229,0.136022122059
72762,1.0,1.0,0.0,2.0,2.0,2.0,12.0,,
73673,1.0,1.0,0.0,2.0,2.0,3.0,12.0,,
25812,1.0,1.0,0.0,3.0,0.0,0.0,12.0,2394.56109931,0.108975988518
26723,1.0,1.0,0.0,3.0,0.0,1.0,12.0,2394.51212267,0.109242078507
27634,1.0,1.0,0.0,3.0,0.0,2.0,12.0,,
28545,1.0,1.0,0.0,3.0,0.0,3.0,12.0,,
55581,1.0,1.0,0.0,3.0,1.0,0.0,12.0,2080.5284917,0.109634312428
56492,1.0,1.0,0.0,3.0,1.0,1.0,12.0,2080.92284849,0.107844325435
57403,1.0,1.0,0.0,3.0,1.0,2.0,12.0,,
58314,1.0,1.0,0.0,3.0,1.0,3.0,12.0,,
85350,1.0,1.0,0.0,3.0,2.0,0.0,12.0,1895.05785369,0.140268185166
86261,1.0,1.0,0.0,3.0,2.0,1.0,12.0,1894.92073358,0.137405214557
87172,1.0,1.0,0.0,3.0,2.0,2.0,12.0,1896.69164399,0.13643374415
88083,1.0,1.0,0.0,3.0,2.0,3.0,12.0,,
7603,1.0,1.0,1.0,0.0,0.0,0.0,12.0,2438.48396096,0.14917268779
8514,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2415.08207355,0.141949077326
9425,1.0,1.0,1.0,0.0,0.0,2.0,12.0,2407.53515969,0.130816415474
10336,1.0,1.0,1.0,0.0,0.0,3.0,12.0,,
37372,1.0,1.0,1.0,0.0,1.0,0.0,12.0,2099.3228021,0.122889448003
38283,1.0,1.0,1.0,0.0,1.0,1.0,12.0,2077.0719456,0.11007525707
39194,1.0,1.0,1.0,0.0,1.0,2.0,12.0,,
40105,1.0,1.0,1.0,0.0,1.0,3.0,12.0,,
67141,1.0,1.0,1.0,0.0,2.0,0.0,12.0,1933.59846401,0.346995609288
68052,1.0,1.0,1.0,0.0,2.0,1.0,12.0,1873.94064054,0.141665163323
68963,1.0,1.0,1.0,0.0,2.0,2.0,12.0,,
69874,1.0,1.0,1.0,0.0,2.0,3.0,12.0,,
22013,1.0,1.0,1.0,1.0,0.0,0.0,12.0,2399.2173647,0.119855207658
22924,1.0,1.0,1.0,1.0,0.0,1.0,12.0,2389.02452746,0.109266809134
23835,1.0,1.0,1.0,1.0,0.0,2.0,12.0,2393.19599229,0.110452049182
24746,1.0,1.0,1.0,1.0,0.0,3.0,12.0,,
51782,1.0,1.0,1.0,1.0,1.0,0.0,12.0,2082.17508229,0.112850215862
52693,1.0,1.0,1.0,1.0,1.0,1.0,12.0,2078.68182768,0.108946217763
53604,1.0,1.0,1.0,1.0,1.0,2.0,12.0,,
54515,1.0,1.0,1.0,1.0,1.0,3.0,12.0,,
81551,1.0,1.0,1.0,1.0,2.0,0.0,12.0,1905.41088263,0.17133240866
82462,1.0,1.0,1.0,1.0,2.0,1.0,12.0,1891.1276328,0.140660349284
83373,1.0,1.0,1.0,1.0,2.0,2.0,12.0,,
84284,1.0,1.0,1.0,1.0,2.0,3.0,12.0,,
36423,1.0,1.0,1.0,2.0,0.0,0.0,12.0,2393.30885555,0.109306780503
37334,1.0,1.0,1.0,2.0,0.0,1.0,12.0,2390.95047482,0.109245486688
38245,1.0,1.0,1.0,2.0,0.0,2.0,12.0,,
39156,1.0,1.0,1.0,2.0,0.0,3.0,12.0,,
66192,1.0,1.0,1.0,2.0,1.0,0.0,12.0,2081.20041824,0.111977834406
67103,1.0,1.0,1.0,2.0,1.0,1.0,12.0,2080.67335143,0.109013764975
68014,1.0,1.0,1.0,2.0,1.0,2.0,12.0,,
68925,1.0,1.0,1.0,2.0,1.0,3.0,12.0,,
95961,1.0,1.0,1.0,2.0,2.0,0.0,12.0,1896.01687441,0.148238835442
96872,1.0,1.0,1.0,2.0,2.0,1.0,12.0,1892.38264207,0.140202010284
97783,1.0,1.0,1.0,2.0,2.0,2.0,12.0,,
98694,1.0,1.0,1.0,2.0,2.0,3.0,12.0,,
50833,1.0,1.0,1.0,3.0,0.0,0.0,12.0,2393.08401371,0.109046303647
51744,1.0,1.0,1.0,3.0,0.0,1.0,12.0,2392.93737721,0.109209053819
52655,1.0,1.0,1.0,3.0,0.0,2.0,12.0,,
53566,1.0,1.0,1.0,3.0,0.0,3.0,12.0,,
80602,1.0,1.0,1.0,3.0,1.0,0.0,12.0,2082.01921947,0.110771775306
81513,1.0,1.0,1.0,3.0,1.0,1.0,12.0,2082.50333838,0.108927108227
82424,1.0,1.0,1.0,3.0,1.0,2.0,12.0,,
83335,1.0,1.0,1.0,3.0,1.0,3.0,12.0,,
10352,1.0,1.0,1.0,3.0,2.0,0.0,12.0,1894.67954028,0.142915670846
11263,1.0,1.0,1.0,3.0,2.0,1.0,12.0,1894.36018195,0.140039784553
12174,1.0,1.0,1.0,3.0,2.0,2.0,12.0,1896.12828001,0.138852743018
13085,1.0,1.0,1.0,3.0,2.0,3.0,12.0,,
32624,1.0,1.0,2.0,0.0,0.0,0.0,12.0,2437.25473351,0.148820661165
33535,1.0,1.0,2.0,0.0,0.0,1.0,12.0,2416.73459831,0.142217948691
34446,1.0,1.0,2.0,0.0,0.0,2.0,12.0,2409.11955737,0.129442154668
35357,1.0,1.0,2.0,0.0,0.0,3.0,12.0,,
62393,1.0,1.0,2.0,0.0,1.0,0.0,12.0,,2.0
63304,1.0,1.0,2.0,0.0,1.0,1.0,12.0,,2.0
64215,1.0,1.0,2.0,0.0,1.0,2.0,12.0,,
65126,1.0,1.0,2.0,0.0,1.0,3.0,12.0,,
92162,1.0,1.0,2.0,0.0,2.0,0.0,12.0,1935.70182917,-0.0817607461197
93073,1.0,1.0,2.0,0.0,2.0,1.0,12.0,1893.21170457,0.154521637394
93984,1.0,1.0,2.0,0.0,2.0,2.0,12.0,,
94895,1.0,1.0,2.0,0.0,2.0,3.0,12.0,,
47034,1.0,1.0,2.0,1.0,0.0,0.0,12.0,2402.01357392,0.1208624803
47945,1.0,1.0,2.0,1.0,0.0,1.0,12.0,2391.98433633,0.110085669215
48856,1.0,1.0,2.0,1.0,0.0,2.0,12.0,2395.9316685,0.111515306833
49767,1.0,1.0,2.0,1.0,0.0,3.0,12.0,,
76803,1.0,1.0,2.0,1.0,1.0,0.0,12.0,,2.0
77714,1.0,1.0,2.0,1.0,1.0,1.0,12.0,,2.0
78625,1.0,1.0,2.0,1.0,1.0,2.0,12.0,,
79536,1.0,1.0,2.0,1.0,1.0,3.0,12.0,,
6553,1.0,1.0,2.0,1.0,2.0,0.0,12.0,1906.96431802,0.171686409965
7464,1.0,1.0,2.0,1.0,2.0,1.0,12.0,1892.69838052,0.140498910037
8375,1.0,1.0,2.0,1.0,2.0,2.0,12.0,,
9286,1.0,1.0,2.0,1.0,2.0,3.0,12.0,,
61444,1.0,1.0,2.0,2.0,0.0,0.0,12.0,2395.83930212,0.1101832686
62355,1.0,1.0,2.0,2.0,0.0,1.0,12.0,2371.25634915,0.108465686266
63266,1.0,1.0,2.0,2.0,0.0,2.0,12.0,,
64177,1.0,1.0,2.0,2.0,0.0,3.0,12.0,,
91213,1.0,1.0,2.0,2.0,1.0,0.0,12.0,,2.0
92124,1.0,1.0,2.0,2.0,1.0,1.0,12.0,,2.0
93035,1.0,1.0,2.0,2.0,1.0,2.0,12.0,,
93946,1.0,1.0,2.0,2.0,1.0,3.0,12.0,,
20963,1.0,1.0,2.0,2.0,2.0,0.0,12.0,1888.58874953,0.141854058554
21874,1.0,1.0,2.0,2.0,2.0,1.0,12.0,1893.94785803,0.140071055783
22785,1.0,1.0,2.0,2.0,2.0,2.0,12.0,,
23696,1.0,1.0,2.0,2.0,2.0,3.0,12.0,,
75854,1.0,1.0,2.0,3.0,0.0,0.0,12.0,2395.77747351,0.109812731053
76765,1.0,1.0,2.0,3.0,0.0,1.0,12.0,2395.80384722,0.110023278115
77676,1.0,1.0,2.0,3.0,0.0,2.0,12.0,,
78587,1.0,1.0,2.0,3.0,0.0,3.0,12.0,,
5604,1.0,1.0,2.0,3.0,1.0,0.0,12.0,,2.0
6515,1.0,1.0,2.0,3.0,1.0,1.0,12.0,,2.0
7426,1.0,1.0,2.0,3.0,1.0,2.0,12.0,,
8337,1.0,1.0,2.0,3.0,1.0,3.0,12.0,,
35373,1.0,1.0,2.0,3.0,2.0,0.0,12.0,1888.83643991,0.141012225534
36284,1.0,1.0,2.0,3.0,2.0,1.0,12.0,1895.92544505,0.139899273581
37195,1.0,1.0,2.0,3.0,2.0,2.0,12.0,1897.6931128,0.138763454114
38106,1.0,1.0,2.0,3.0,2.0,3.0,12.0,,
57645,1.0,1.0,3.0,0.0,0.0,0.0,12.0,,
58556,1.0,1.0,3.0,0.0,0.0,1.0,12.0,,
59467,1.0,1.0,3.0,0.0,0.0,2.0,12.0,,
60378,1.0,1.0,3.0,0.0,0.0,3.0,12.0,,
87414,1.0,1.0,3.0,0.0,1.0,0.0,12.0,2097.29807845,0.123764071044
88325,1.0,1.0,3.0,0.0,1.0,1.0,12.0,2078.1965354,0.111116334773
89236,1.0,1.0,3.0,0.0,1.0,2.0,12.0,,
90147,1.0,1.0,3.0,0.0,1.0,3.0,12.0,,
17164,1.0,1.0,3.0,0.0,2.0,0.0,12.0,1926.14061613,0.509645695952
18075,1.0,1.0,3.0,0.0,2.0,1.0,12.0,1891.03272591,0.153751733163
18986,1.0,1.0,3.0,0.0,2.0,2.0,12.0,,
19897,1.0,1.0,3.0,0.0,2.0,3.0,12.0,,
72055,1.0,1.0,3.0,1.0,0.0,0.0,12.0,,
72966,1.0,1.0,3.0,1.0,0.0,1.0,12.0,,
73877,1.0,1.0,3.0,1.0,0.0,2.0,12.0,,
74788,1.0,1.0,3.0,1.0,0.0,3.0,12.0,,
1805,1.0,1.0,3.0,1.0,1.0,0.0,12.0,2082.90118345,0.11287271177
2716,1.0,1.0,3.0,1.0,1.0,1.0,12.0,2080.75373773,0.109555292016
3627,1.0,1.0,3.0,1.0,1.0,2.0,12.0,,
4538,1.0,1.0,3.0,1.0,1.0,3.0,12.0,,
31574,1.0,1.0,3.0,1.0,2.0,0.0,12.0,1903.15408733,0.201686103923
32485,1.0,1.0,3.0,1.0,2.0,1.0,12.0,1892.31315283,0.141654183229
33396,1.0,1.0,3.0,1.0,2.0,2.0,12.0,,
34307,1.0,1.0,3.0,1.0,2.0,3.0,12.0,,
86465,1.0,1.0,3.0,2.0,0.0,0.0,12.0,,
87376,1.0,1.0,3.0,2.0,0.0,1.0,12.0,,
88287,1.0,1.0,3.0,2.0,0.0,2.0,12.0,,
89198,1.0,1.0,3.0,2.0,0.0,3.0,12.0,,
16215,1.0,1.0,3.0,2.0,1.0,0.0,12.0,2082.35987847,0.111388037416
17126,1.0,1.0,3.0,2.0,1.0,1.0,12.0,2082.72503646,0.109672440509
18037,1.0,1.0,3.0,2.0,1.0,2.0,12.0,,
18948,1.0,1.0,3.0,2.0,1.0,3.0,12.0,,
45984,1.0,1.0,3.0,2.0,2.0,0.0,12.0,1897.50962351,0.149588671239
46895,1.0,1.0,3.0,2.0,2.0,1.0,12.0,1893.68494663,0.140716758818
47806,1.0,1.0,3.0,2.0,2.0,2.0,12.0,,
48717,1.0,1.0,3.0,2.0,2.0,3.0,12.0,,
856,1.0,1.0,3.0,3.0,0.0,0.0,12.0,,
1767,1.0,1.0,3.0,3.0,0.0,1.0,12.0,,
2678,1.0,1.0,3.0,3.0,0.0,2.0,12.0,,
3589,1.0,1.0,3.0,3.0,0.0,3.0,12.0,,
30625,1.0,1.0,3.0,3.0,1.0,0.0,12.0,2083.69483786,0.111078573868
31536,1.0,1.0,3.0,3.0,1.0,1.0,12.0,2084.59568426,0.10955103666
32447,1.0,1.0,3.0,3.0,1.0,2.0,12.0,,
33358,1.0,1.0,3.0,3.0,1.0,3.0,12.0,,
60394,1.0,1.0,3.0,3.0,2.0,0.0,12.0,1896.17972981,0.144012578733
61305,1.0,1.0,3.0,3.0,2.0,1.0,12.0,1895.65703349,0.140666467634
62216,1.0,1.0,3.0,3.0,2.0,2.0,12.0,1897.4548942,0.139122887325
63127,1.0,1.0,3.0,3.0,2.0,3.0,12.0,,
72400,1.0,2.0,0.0,0.0,0.0,0.0,12.0,2445.28977086,0.17756945638
73311,1.0,2.0,0.0,0.0,0.0,1.0,12.0,2425.55622467,0.166611348235
74222,1.0,2.0,0.0,0.0,0.0,2.0,12.0,2418.46881954,0.15017936732
75133,1.0,2.0,0.0,0.0,0.0,3.0,12.0,,
2150,1.0,2.0,0.0,0.0,1.0,0.0,12.0,2138.70542263,0.17223638576
3061,1.0,2.0,0.0,0.0,1.0,1.0,12.0,2113.51391214,0.141284361163
3972,1.0,2.0,0.0,0.0,1.0,2.0,12.0,,
4883,1.0,2.0,0.0,0.0,1.0,3.0,12.0,,
31919,1.0,2.0,0.0,0.0,2.0,0.0,12.0,1966.34985849,0.419105018663
32830,1.0,2.0,0.0,0.0,2.0,1.0,12.0,1922.61374983,0.200664512366
33741,1.0,2.0,0.0,0.0,2.0,2.0,12.0,,
34652,1.0,2.0,0.0,0.0,2.0,3.0,12.0,,
86810,1.0,2.0,0.0,1.0,0.0,0.0,12.0,2413.08408801,0.15340579572
87721,1.0,2.0,0.0,1.0,0.0,1.0,12.0,2403.5570982,0.139339381861
88632,1.0,2.0,0.0,1.0,0.0,2.0,12.0,2405.43019669,0.139490197943
89543,1.0,2.0,0.0,1.0,0.0,3.0,12.0,,
16560,1.0,2.0,0.0,1.0,1.0,0.0,12.0,2122.59531362,0.149594231483
17471,1.0,2.0,0.0,1.0,1.0,1.0,12.0,2115.12087999,0.140750174865
18382,1.0,2.0,0.0,1.0,1.0,2.0,12.0,,
19293,1.0,2.0,0.0,1.0,1.0,3.0,12.0,,
46329,1.0,2.0,0.0,1.0,2.0,0.0,12.0,1935.69224707,0.214153629156
47240,1.0,2.0,0.0,1.0,2.0,1.0,12.0,1918.66482051,0.179465509551
48151,1.0,2.0,0.0,1.0,2.0,2.0,12.0,,
49062,1.0,2.0,0.0,1.0,2.0,3.0,12.0,,
1201,1.0,2.0,0.0,2.0,0.0,0.0,12.0,2407.27353389,0.142941552041
2112,1.0,2.0,0.0,2.0,0.0,1.0,12.0,2405.4242069,0.139533103441
3023,1.0,2.0,0.0,2.0,0.0,2.0,12.0,2407.40408595,0.13958451883
3934,1.0,2.0,0.0,2.0,0.0,3.0,12.0,,
30970,1.0,2.0,0.0,2.0,1.0,0.0,12.0,2119.86442162,0.145377171975
31881,1.0,2.0,0.0,2.0,1.0,1.0,12.0,2117.00830517,0.140739744382
32792,1.0,2.0,0.0,2.0,1.0,2.0,12.0,,
33703,1.0,2.0,0.0,2.0,1.0,3.0,12.0,,
60739,1.0,2.0,0.0,2.0,2.0,0.0,12.0,1922.92249608,0.188419880675
61650,1.0,2.0,0.0,2.0,2.0,1.0,12.0,1919.40028051,0.177272949723
62561,1.0,2.0,0.0,2.0,2.0,2.0,12.0,,
63472,1.0,2.0,0.0,2.0,2.0,3.0,12.0,,
15611,1.0,2.0,0.0,3.0,0.0,0.0,12.0,2407.47409513,0.142094196349
16522,1.0,2.0,0.0,3.0,0.0,1.0,12.0,2407.4108703,0.139663825933
17433,1.0,2.0,0.0,3.0,0.0,2.0,12.0,2409.40605014,0.139541378977
18344,1.0,2.0,0.0,3.0,0.0,3.0,12.0,,
45380,1.0,2.0,0.0,3.0,1.0,0.0,12.0,2119.77681358,0.143256190627
46291,1.0,2.0,0.0,3.0,1.0,1.0,12.0,2118.74316689,0.140672702473
47202,1.0,2.0,0.0,3.0,1.0,2.0,12.0,,
48113,1.0,2.0,0.0,3.0,1.0,3.0,12.0,,
75149,1.0,2.0,0.0,3.0,2.0,0.0,12.0,1921.72287244,0.179184124217
76060,1.0,2.0,0.0,3.0,2.0,1.0,12.0,1921.36673776,0.176789227426
76971,1.0,2.0,0.0,3.0,2.0,2.0,12.0,,
77882,1.0,2.0,0.0,3.0,2.0,3.0,12.0,,
97421,1.0,2.0,1.0,0.0,0.0,0.0,12.0,2419.14493253,0.155571928688
98332,1.0,2.0,1.0,0.0,0.0,1.0,12.0,2406.44294013,0.14844669363
99243,1.0,2.0,1.0,0.0,0.0,2.0,12.0,2386.86753022,0.137135622611
135,1.0,2.0,1.0,0.0,0.0,3.0,12.0,,
27171,1.0,2.0,1.0,0.0,1.0,0.0,12.0,2086.45102487,0.134390874733
28082,1.0,2.0,1.0,0.0,1.0,1.0,12.0,2070.25060157,0.116973455403
28993,1.0,2.0,1.0,0.0,1.0,2.0,12.0,,
29904,1.0,2.0,1.0,0.0,1.0,3.0,12.0,,
56940,1.0,2.0,1.0,0.0,2.0,0.0,12.0,1919.20035948,-0.0699622356388
57851,1.0,2.0,1.0,0.0,2.0,1.0,12.0,1855.9941805,0.163583854091
58762,1.0,2.0,1.0,0.0,2.0,2.0,12.0,,
59673,1.0,2.0,1.0,0.0,2.0,3.0,12.0,,
11812,1.0,2.0,1.0,1.0,0.0,0.0,12.0,2396.19373714,0.131022402366
12723,1.0,2.0,1.0,1.0,0.0,1.0,12.0,2390.74947341,0.121725845528
13634,1.0,2.0,1.0,1.0,0.0,2.0,12.0,2392.74941917,0.121729929583
14545,1.0,2.0,1.0,1.0,0.0,3.0,12.0,,
41581,1.0,2.0,1.0,1.0,1.0,0.0,12.0,2074.45783953,0.1191809675
42492,1.0,2.0,1.0,1.0,1.0,1.0,12.0,2072.03121365,0.11648203154
43403,1.0,2.0,1.0,1.0,1.0,2.0,12.0,,
44314,1.0,2.0,1.0,1.0,1.0,3.0,12.0,,
71350,1.0,2.0,1.0,1.0,2.0,0.0,12.0,1897.67099289,0.180862609439
72261,1.0,2.0,1.0,1.0,2.0,1.0,12.0,1850.5131732,0.151642366198
73172,1.0,2.0,1.0,1.0,2.0,2.0,12.0,,
74083,1.0,2.0,1.0,1.0,2.0,3.0,12.0,,
26222,1.0,2.0,1.0,2.0,0.0,0.0,12.0,2393.6072645,0.122872676437
27133,1.0,2.0,1.0,2.0,0.0,1.0,12.0,2370.74608499,0.122747071065
28044,1.0,2.0,1.0,2.0,0.0,2.0,12.0,2394.65354179,0.121678260391
28955,1.0,2.0,1.0,2.0,0.0,3.0,12.0,,
55991,1.0,2.0,1.0,2.0,1.0,0.0,12.0,2073.71224997,0.11813254804
56902,1.0,2.0,1.0,2.0,1.0,1.0,12.0,2074.02643311,0.116390637315
57813,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,
58724,1.0,2.0,1.0,2.0,1.0,3.0,12.0,,
85760,1.0,2.0,1.0,2.0,2.0,0.0,12.0,1890.52975911,0.161135353559
86671,1.0,2.0,1.0,2.0,2.0,1.0,12.0,1888.56694759,0.153585982627
87582,1.0,2.0,1.0,2.0,2.0,2.0,12.0,,
88493,1.0,2.0,1.0,2.0,2.0,3.0,12.0,,
40632,1.0,2.0,1.0,3.0,0.0,0.0,12.0,2394.28572188,0.121598620267
41543,1.0,2.0,1.0,3.0,0.0,1.0,12.0,2394.74650341,0.121746274448
42454,1.0,2.0,1.0,3.0,0.0,2.0,12.0,2396.66679341,0.121332850772
43365,1.0,2.0,1.0,3.0,0.0,3.0,12.0,,
70401,1.0,2.0,1.0,3.0,1.0,0.0,12.0,2074.99094021,0.117360627458
71312,1.0,2.0,1.0,3.0,1.0,1.0,12.0,2075.99951137,0.116420676651
72223,1.0,2.0,1.0,3.0,1.0,2.0,12.0,,
73134,1.0,2.0,1.0,3.0,1.0,3.0,12.0,,
151,1.0,2.0,1.0,3.0,2.0,0.0,12.0,1889.98383162,0.156209235822
1062,1.0,2.0,1.0,3.0,2.0,1.0,12.0,1890.54675048,0.153448886677
1973,1.0,2.0,1.0,3.0,2.0,2.0,12.0,,
2884,1.0,2.0,1.0,3.0,2.0,3.0,12.0,,
22423,1.0,2.0,2.0,0.0,0.0,0.0,12.0,2423.68010802,0.155659662197
23334,1.0,2.0,2.0,0.0,0.0,1.0,12.0,2408.00499446,0.148470742665
24245,1.0,2.0,2.0,0.0,0.0,2.0,12.0,2403.87147708,0.138274472111
25156,1.0,2.0,2.0,0.0,0.0,3.0,12.0,,
52192,1.0,2.0,2.0,0.0,1.0,0.0,12.0,,
53103,1.0,2.0,2.0,0.0,1.0,1.0,12.0,,
54014,1.0,2.0,2.0,0.0,1.0,2.0,12.0,,
54925,1.0,2.0,2.0,0.0,1.0,3.0,12.0,,
81961,1.0,2.0,2.0,0.0,2.0,0.0,12.0,,
82872,1.0,2.0,2.0,0.0,2.0,1.0,12.0,,
83783,1.0,2.0,2.0,0.0,2.0,2.0,12.0,,
84694,1.0,2.0,2.0,0.0,2.0,3.0,12.0,,
36833,1.0,2.0,2.0,1.0,0.0,0.0,12.0,2397.64344191,0.131066200476
37744,1.0,2.0,2.0,1.0,0.0,1.0,12.0,2392.11423384,0.121756758405
38655,1.0,2.0,2.0,1.0,0.0,2.0,12.0,2394.14370767,0.12158672261
39566,1.0,2.0,2.0,1.0,0.0,3.0,12.0,,
66602,1.0,2.0,2.0,1.0,1.0,0.0,12.0,,
67513,1.0,2.0,2.0,1.0,1.0,1.0,12.0,,
68424,1.0,2.0,2.0,1.0,1.0,2.0,12.0,,
69335,1.0,2.0,2.0,1.0,1.0,3.0,12.0,,
96371,1.0,2.0,2.0,1.0,2.0,0.0,12.0,,
97282,1.0,2.0,2.0,1.0,2.0,1.0,12.0,,
98193,1.0,2.0,2.0,1.0,2.0,2.0,12.0,,
99104,1.0,2.0,2.0,1.0,2.0,3.0,12.0,,
51243,1.0,2.0,2.0,2.0,0.0,0.0,12.0,2394.99438494,0.122698283019
52154,1.0,2.0,2.0,2.0,0.0,1.0,12.0,2394.14225177,0.121387131146
53065,1.0,2.0,2.0,2.0,0.0,2.0,12.0,2396.11420684,0.121683241955
53976,1.0,2.0,2.0,2.0,0.0,3.0,12.0,,
81012,1.0,2.0,2.0,2.0,1.0,0.0,12.0,,
81923,1.0,2.0,2.0,2.0,1.0,1.0,12.0,,
82834,1.0,2.0,2.0,2.0,1.0,2.0,12.0,,
83745,1.0,2.0,2.0,2.0,1.0,3.0,12.0,,
10762,1.0,2.0,2.0,2.0,2.0,0.0,12.0,,
11673,1.0,2.0,2.0,2.0,2.0,1.0,12.0,,
12584,1.0,2.0,2.0,2.0,2.0,2.0,12.0,,
13495,1.0,2.0,2.0,2.0,2.0,3.0,12.0,,
65653,1.0,2.0,2.0,3.0,0.0,0.0,12.0,2395.66426068,0.121461794224
66564,1.0,2.0,2.0,3.0,0.0,1.0,12.0,2396.1335353,0.121440395637
67475,1.0,2.0,2.0,3.0,0.0,2.0,12.0,2398.1196347,0.121651795018
68386,1.0,2.0,2.0,3.0,0.0,3.0,12.0,,
95422,1.0,2.0,2.0,3.0,1.0,0.0,12.0,,
