hash,p,d,q,P,D,Q,s,AIC,MACAPE
52192,1.0,2.0,2.0,0.0,1.0,0.0,12.0,-1554.59153141,0.00327591620042
53103,1.0,2.0,2.0,0.0,1.0,1.0,12.0,-1560.45029063,0.00326111628514
54014,1.0,2.0,2.0,0.0,1.0,2.0,12.0,-1558.58378135,0.00326437874143
54925,1.0,2.0,2.0,0.0,1.0,3.0,12.0,-1554.13551979,0.00327447877793
36833,1.0,2.0,2.0,1.0,0.0,0.0,12.0,,
37744,1.0,2.0,2.0,1.0,0.0,1.0,12.0,,
38655,1.0,2.0,2.0,1.0,0.0,2.0,12.0,,
39566,1.0,2.0,2.0,1.0,0.0,3.0,12.0,,
66602,1.0,2.0,2.0,1.0,1.0,0.0,12.0,-1571.75336578,0.00326198809786
67513,1.0,2.0,2.0,1.0,1.0,1.0,12.0,-1558.21803177,0.00326233149786
45859,0.0,1.0,1.0,1.0,1.0,3.0,12.0,-1584.77768526,0.00104360588297
85290,0.0,1.0,2.0,2.0,1.0,3.0,12.0,-1578.08150774,0.00106450468316
92564,0.0,2.0,0.0,2.0,0.0,0.0,12.0,-1458.23663104,0.00173270030951
8777,0.0,2.0,0.0,3.0,0.0,2.0,12.0,-1460.19108089,0.00166493867498
9688,0.0,2.0,0.0,3.0,0.0,3.0,12.0,,
32887,0.0,2.0,1.0,3.0,0.0,1.0,12.0,,
34709,0.0,2.0,1.0,3.0,0.0,3.0,12.0,,
57908,0.0,2.0,2.0,3.0,0.0,1.0,12.0,,
54109,0.0,2.0,3.0,1.0,0.0,1.0,12.0,,
70341,0.0,2.0,3.0,2.0,0.0,3.0,12.0,,
91,0.0,2.0,3.0,2.0,1.0,3.0,12.0,,
26416,1.0,0.0,3.0,2.0,1.0,0.0,12.0,-1510.91374841,0.00124103697976
22013,1.0,1.0,1.0,1.0,0.0,0.0,12.0,-1625.20520153,0.00103578053877
18948,1.0,1.0,3.0,2.0,1.0,3.0,12.0,-1585.64785513,0.00100962051003
15611,1.0,2.0,0.0,3.0,0.0,0.0,12.0,-1547.14152472,0.0012891278822
45380,1.0,2.0,0.0,3.0,1.0,0.0,12.0,-1487.51535634,0.0034869741208
68424,1.0,2.0,2.0,1.0,1.0,2.0,12.0,-1569.80800988,0.00324174935701
69335,1.0,2.0,2.0,1.0,1.0,3.0,12.0,-1549.50931729,0.00328290965392
51243,1.0,2.0,2.0,2.0,0.0,0.0,12.0,,
52154,1.0,2.0,2.0,2.0,0.0,1.0,12.0,,
53065,1.0,2.0,2.0,2.0,0.0,2.0,12.0,,
53976,1.0,2.0,2.0,2.0,0.0,3.0,12.0,,
81012,1.0,2.0,2.0,2.0,1.0,0.0,12.0,-1567.05629874,0.00325619195708
81923,1.0,2.0,2.0,2.0,1.0,1.0,12.0,-1555.67895429,0.00326244928059
82834,1.0,2.0,2.0,2.0,1.0,2.0,12.0,-1548.10494998,0.00329111922368
83745,1.0,2.0,2.0,2.0,1.0,3.0,12.0,-1547.54199027,0.00327834833095
65653,1.0,2.0,2.0,3.0,0.0,0.0,12.0,,
66564,1.0,2.0,2.0,3.0,0.0,1.0,12.0,,
67475,1.0,2.0,2.0,3.0,0.0,2.0,12.0,,
68386,1.0,2.0,2.0,3.0,0.0,3.0,12.0,,
95422,1.0,2.0,2.0,3.0,1.0,0.0,12.0,-1562.46188761,0.00326044828096
96333,1.0,2.0,2.0,3.0,1.0,1.0,12.0,-1554.8945857,0.00327071275551
97244,1.0,2.0,2.0,3.0,1.0,2.0,12.0,-1553.16665066,0.00327743408124
98155,1.0,2.0,2.0,3.0,1.0,3.0,12.0,-1562.40516811,0.00323131654869
47444,1.0,2.0,3.0,0.0,0.0,0.0,12.0,,
48355,1.0,2.0,3.0,0.0,0.0,1.0,12.0,,
49266,1.0,2.0,3.0,0.0,0.0,2.0,12.0,,
50177,1.0,2.0,3.0,0.0,0.0,3.0,12.0,,
77213,1.0,2.0,3.0,0.0,1.0,0.0,12.0,-1539.75444246,0.00331264271594
78124,1.0,2.0,3.0,0.0,1.0,1.0,12.0,-1547.15955774,0.00328576542558
79035,1.0,2.0,3.0,0.0,1.0,2.0,12.0,-1544.95319288,0.00328836732178
79946,1.0,2.0,3.0,0.0,1.0,3.0,12.0,-1540.36495397,0.00329978901919
61854,1.0,2.0,3.0,1.0,0.0,0.0,12.0,,
62765,1.0,2.0,3.0,1.0,0.0,1.0,12.0,,
63676,1.0,2.0,3.0,1.0,0.0,2.0,12.0,,
64587,1.0,2.0,3.0,1.0,0.0,3.0,12.0,,
91623,1.0,2.0,3.0,1.0,1.0,0.0,12.0,-1563.84469405,0.00327120678201
92534,1.0,2.0,3.0,1.0,1.0,1.0,12.0,-1544.92932592,0.00328696177296
93445,1.0,2.0,3.0,1.0,1.0,2.0,12.0,-1565.94437949,0.00324674072291
94356,1.0,2.0,3.0,1.0,1.0,3.0,12.0,-1555.63853016,0.00325426316988
76264,1.0,2.0,3.0,2.0,0.0,0.0,12.0,,
77175,1.0,2.0,3.0,2.0,0.0,1.0,12.0,,
78086,1.0,2.0,3.0,2.0,0.0,2.0,12.0,,
78997,1.0,2.0,3.0,2.0,0.0,3.0,12.0,,
6014,1.0,2.0,3.0,2.0,1.0,0.0,12.0,-1556.57277334,0.00327110761082
6925,1.0,2.0,3.0,2.0,1.0,1.0,12.0,-1542.14214817,0.00328780074536
7836,1.0,2.0,3.0,2.0,1.0,2.0,12.0,-1559.60526399,0.00325281813949
8747,1.0,2.0,3.0,2.0,1.0,3.0,12.0,-1549.7963328,0.00326210724721
90674,1.0,2.0,3.0,3.0,0.0,0.0,12.0,,
91585,1.0,2.0,3.0,3.0,0.0,1.0,12.0,,
92496,1.0,2.0,3.0,3.0,0.0,2.0,12.0,,
93407,1.0,2.0,3.0,3.0,0.0,3.0,12.0,,
20424,1.0,2.0,3.0,3.0,1.0,0.0,12.0,-1548.93749752,0.0032934368563
21335,1.0,2.0,3.0,3.0,1.0,1.0,12.0,-1540.58625686,0.00330531468837
22246,1.0,2.0,3.0,3.0,1.0,2.0,12.0,-1542.37498145,0.00330739504825
23157,1.0,2.0,3.0,3.0,1.0,3.0,12.0,-1554.36127124,0.0032557762389
1439,2.0,0.0,0.0,0.0,0.0,0.0,12.0,,
2350,2.0,0.0,0.0,0.0,0.0,1.0,12.0,,
3261,2.0,0.0,0.0,0.0,0.0,2.0,12.0,,
4172,2.0,0.0,0.0,0.0,0.0,3.0,12.0,,
31208,2.0,0.0,0.0,0.0,1.0,0.0,12.0,-1571.30546634,0.0010258558062
32119,2.0,0.0,0.0,0.0,1.0,1.0,12.0,-1464.85081902,0.00145604159316
33030,2.0,0.0,0.0,0.0,1.0,2.0,12.0,-1550.63200103,0.00112229696889
33941,2.0,0.0,0.0,0.0,1.0,3.0,12.0,,
15849,2.0,0.0,0.0,1.0,0.0,0.0,12.0,,
16760,2.0,0.0,0.0,1.0,0.0,1.0,12.0,,
17671,2.0,0.0,0.0,1.0,0.0,2.0,12.0,,
18582,2.0,0.0,0.0,1.0,0.0,3.0,12.0,,
45618,2.0,0.0,0.0,1.0,1.0,0.0,12.0,-1451.90441095,0.0014513988898
46529,2.0,0.0,0.0,1.0,1.0,1.0,12.0,-1543.35212868,0.00111781809395
47440,2.0,0.0,0.0,1.0,1.0,2.0,12.0,-1523.43977808,0.00118907146654
48351,2.0,0.0,0.0,1.0,1.0,3.0,12.0,,
30259,2.0,0.0,0.0,2.0,0.0,0.0,12.0,,
31170,2.0,0.0,0.0,2.0,0.0,1.0,12.0,,
32081,2.0,0.0,0.0,2.0,0.0,2.0,12.0,,
32992,2.0,0.0,0.0,2.0,0.0,3.0,12.0,,
60028,2.0,0.0,0.0,2.0,1.0,0.0,12.0,-1514.64868562,0.00124084246335
60939,2.0,0.0,0.0,2.0,1.0,1.0,12.0,-1498.16900487,0.00128359517161
61850,2.0,0.0,0.0,2.0,1.0,2.0,12.0,-1567.97277954,0.000979501933996
62761,2.0,0.0,0.0,2.0,1.0,3.0,12.0,,
44669,2.0,0.0,0.0,3.0,0.0,0.0,12.0,,
45580,2.0,0.0,0.0,3.0,0.0,1.0,12.0,,
46491,2.0,0.0,0.0,3.0,0.0,2.0,12.0,,
47402,2.0,0.0,0.0,3.0,0.0,3.0,12.0,,
74438,2.0,0.0,0.0,3.0,1.0,0.0,12.0,-1511.82520629,0.00123764281616
75349,2.0,0.0,0.0,3.0,1.0,1.0,12.0,-1562.43320802,0.00108943234125
76260,2.0,0.0,0.0,3.0,1.0,2.0,12.0,-1572.00016123,0.00101027701242
77171,2.0,0.0,0.0,3.0,1.0,3.0,12.0,,
26460,2.0,0.0,1.0,0.0,0.0,0.0,12.0,,
27371,2.0,0.0,1.0,0.0,0.0,1.0,12.0,,
28282,2.0,0.0,1.0,0.0,0.0,2.0,12.0,,
29193,2.0,0.0,1.0,0.0,0.0,3.0,12.0,,
56229,2.0,0.0,1.0,0.0,1.0,0.0,12.0,-1571.64780877,0.00102744294219
57140,2.0,0.0,1.0,0.0,1.0,1.0,12.0,-1576.21465087,0.000973342002938
58051,2.0,0.0,1.0,0.0,1.0,2.0,12.0,-1553.04154421,0.00110397155311
58962,2.0,0.0,1.0,0.0,1.0,3.0,12.0,,
40870,2.0,0.0,1.0,1.0,0.0,0.0,12.0,,
41781,2.0,0.0,1.0,1.0,0.0,1.0,12.0,,
42692,2.0,0.0,1.0,1.0,0.0,2.0,12.0,,
43603,2.0,0.0,1.0,1.0,0.0,3.0,12.0,,
70639,2.0,0.0,1.0,1.0,1.0,0.0,12.0,-1451.41879296,0.00144636338283
71550,2.0,0.0,1.0,1.0,1.0,1.0,12.0,-1495.14157554,0.00128712764879
72461,2.0,0.0,1.0,1.0,1.0,2.0,12.0,-1557.99077878,0.00105111343661
73372,2.0,0.0,1.0,1.0,1.0,3.0,12.0,,
55280,2.0,0.0,1.0,2.0,0.0,0.0,12.0,,
56191,2.0,0.0,1.0,2.0,0.0,1.0,12.0,,
57102,2.0,0.0,1.0,2.0,0.0,2.0,12.0,,
58013,2.0,0.0,1.0,2.0,0.0,3.0,12.0,,
85049,2.0,0.0,1.0,2.0,1.0,0.0,12.0,-1513.44983722,0.00123542182082
85960,2.0,0.0,1.0,2.0,1.0,1.0,12.0,-1551.69294345,0.00115816085975
86871,2.0,0.0,1.0,2.0,1.0,2.0,12.0,-1571.39371979,0.000995783500617
87782,2.0,0.0,1.0,2.0,1.0,3.0,12.0,,
69690,2.0,0.0,1.0,3.0,0.0,0.0,12.0,,
70601,2.0,0.0,1.0,3.0,0.0,1.0,12.0,,
71512,2.0,0.0,1.0,3.0,0.0,2.0,12.0,,
72423,2.0,0.0,1.0,3.0,0.0,3.0,12.0,,
99459,2.0,0.0,1.0,3.0,1.0,0.0,12.0,-1510.83081127,0.00123003799141
351,2.0,0.0,1.0,3.0,1.0,1.0,12.0,-1553.16910751,0.00114118175194
1262,2.0,0.0,1.0,3.0,1.0,2.0,12.0,-1573.6601563,0.00101367985392
2173,2.0,0.0,1.0,3.0,1.0,3.0,12.0,,
51481,2.0,0.0,2.0,0.0,0.0,0.0,12.0,,
52392,2.0,0.0,2.0,0.0,0.0,1.0,12.0,,
53303,2.0,0.0,2.0,0.0,0.0,2.0,12.0,,
54214,2.0,0.0,2.0,0.0,0.0,3.0,12.0,,
81250,2.0,0.0,2.0,0.0,1.0,0.0,12.0,-1569.72525288,0.00102896121359
82161,2.0,0.0,2.0,0.0,1.0,1.0,12.0,-1525.42395776,0.00124898160137
83072,2.0,0.0,2.0,0.0,1.0,2.0,12.0,-1542.86827163,0.00112831775426
83983,2.0,0.0,2.0,0.0,1.0,3.0,12.0,,
65891,2.0,0.0,2.0,1.0,0.0,0.0,12.0,,
66802,2.0,0.0,2.0,1.0,0.0,1.0,12.0,,
67713,2.0,0.0,2.0,1.0,0.0,2.0,12.0,,
68624,2.0,0.0,2.0,1.0,0.0,3.0,12.0,,
95660,2.0,0.0,2.0,1.0,1.0,0.0,12.0,-1449.27448954,0.00144060407895
96571,2.0,0.0,2.0,1.0,1.0,1.0,12.0,-1493.04581064,0.00128665277969
97482,2.0,0.0,2.0,1.0,1.0,2.0,12.0,-1521.02496896,0.00118574872126
98393,2.0,0.0,2.0,1.0,1.0,3.0,12.0,,
80301,2.0,0.0,2.0,2.0,0.0,0.0,12.0,,
81212,2.0,0.0,2.0,2.0,0.0,1.0,12.0,,
82123,2.0,0.0,2.0,2.0,0.0,2.0,12.0,,
83034,2.0,0.0,2.0,2.0,0.0,3.0,12.0,,
10051,2.0,0.0,2.0,2.0,1.0,0.0,12.0,-1557.23998851,0.00112291167639
10962,2.0,0.0,2.0,2.0,1.0,1.0,12.0,-1554.5821853,0.00112876168132
11873,2.0,0.0,2.0,2.0,1.0,2.0,12.0,-1565.6570542,0.00104802801866
12784,2.0,0.0,2.0,2.0,1.0,3.0,12.0,,
94711,2.0,0.0,2.0,3.0,0.0,0.0,12.0,,
95622,2.0,0.0,2.0,3.0,0.0,1.0,12.0,,
96533,2.0,0.0,2.0,3.0,0.0,2.0,12.0,,
97444,2.0,0.0,2.0,3.0,0.0,3.0,12.0,,
24461,2.0,0.0,2.0,3.0,1.0,0.0,12.0,-1534.69089043,0.0011818939395
25372,2.0,0.0,2.0,3.0,1.0,1.0,12.0,-1543.13536914,0.00117460870369
26283,2.0,0.0,2.0,3.0,1.0,2.0,12.0,-1560.9766941,0.0010716571477
27194,2.0,0.0,2.0,3.0,1.0,3.0,12.0,,
76502,2.0,0.0,3.0,0.0,0.0,0.0,12.0,,
77413,2.0,0.0,3.0,0.0,0.0,1.0,12.0,,
78324,2.0,0.0,3.0,0.0,0.0,2.0,12.0,,
79235,2.0,0.0,3.0,0.0,0.0,3.0,12.0,,
6252,2.0,0.0,3.0,0.0,1.0,0.0,12.0,-1566.18478942,0.00102934317398
7163,2.0,0.0,3.0,0.0,1.0,1.0,12.0,-1568.14118856,0.00103807583495
8074,2.0,0.0,3.0,0.0,1.0,2.0,12.0,-1561.38616657,0.00105672800955
8985,2.0,0.0,3.0,0.0,1.0,3.0,12.0,,
90912,2.0,0.0,3.0,1.0,0.0,0.0,12.0,,
91823,2.0,0.0,3.0,1.0,0.0,1.0,12.0,,
92734,2.0,0.0,3.0,1.0,0.0,2.0,12.0,,
93645,2.0,0.0,3.0,1.0,0.0,3.0,12.0,,
20662,2.0,0.0,3.0,1.0,1.0,0.0,12.0,-1446.44732527,0.00144160120542
21573,2.0,0.0,3.0,1.0,1.0,1.0,12.0,-1490.16875756,0.00128801456879
22484,2.0,0.0,3.0,1.0,1.0,2.0,12.0,-1517.96388964,0.00118808827084
23395,2.0,0.0,3.0,1.0,1.0,3.0,12.0,,
5303,2.0,0.0,3.0,2.0,0.0,0.0,12.0,,
6214,2.0,0.0,3.0,2.0,0.0,1.0,12.0,,
7125,2.0,0.0,3.0,2.0,0.0,2.0,12.0,,
8036,2.0,0.0,3.0,2.0,0.0,3.0,12.0,,
35072,2.0,0.0,3.0,2.0,1.0,0.0,12.0,-1508.62213053,0.00123946090971
35983,2.0,0.0,3.0,2.0,1.0,1.0,12.0,-1553.15673365,0.00110559662829
36894,2.0,0.0,3.0,2.0,1.0,2.0,12.0,-1568.54334882,0.00100075790951
37805,2.0,0.0,3.0,2.0,1.0,3.0,12.0,,
19713,2.0,0.0,3.0,3.0,0.0,0.0,12.0,,
20624,2.0,0.0,3.0,3.0,0.0,1.0,12.0,,
21535,2.0,0.0,3.0,3.0,0.0,2.0,12.0,,
22446,2.0,0.0,3.0,3.0,0.0,3.0,12.0,,
49482,2.0,0.0,3.0,3.0,1.0,0.0,12.0,-1505.86562465,0.00123481608527
50393,2.0,0.0,3.0,3.0,1.0,1.0,12.0,-1554.15916681,0.00108324407082
51304,2.0,0.0,3.0,3.0,1.0,2.0,12.0,-1549.08273975,0.0011332666511
52215,2.0,0.0,3.0,3.0,1.0,3.0,12.0,,
91257,2.0,1.0,0.0,0.0,0.0,0.0,12.0,-1174.36934917,0.00340662299634
92168,2.0,1.0,0.0,0.0,0.0,1.0,12.0,-1321.9892468,0.00230153422456
93079,2.0,1.0,0.0,0.0,0.0,2.0,12.0,,
93990,2.0,1.0,0.0,0.0,0.0,3.0,12.0,,
21007,2.0,1.0,0.0,0.0,1.0,0.0,12.0,-1573.73413681,0.00105369128156
21918,2.0,1.0,0.0,0.0,1.0,1.0,12.0,-1591.19282389,0.00101970658289
22829,2.0,1.0,0.0,0.0,1.0,2.0,12.0,-1589.3440884,0.00101320049235
23740,2.0,1.0,0.0,0.0,1.0,3.0,12.0,-1584.79252846,0.00104119972664
5648,2.0,1.0,0.0,1.0,0.0,0.0,12.0,-1605.74966879,0.00116433887727
6559,2.0,1.0,0.0,1.0,0.0,1.0,12.0,-1629.11104984,0.00106624300539
7470,2.0,1.0,0.0,1.0,0.0,2.0,12.0,-1651.28891946,0.00103887074426
8381,2.0,1.0,0.0,1.0,0.0,3.0,12.0,,
35417,2.0,1.0,0.0,1.0,1.0,0.0,12.0,-1590.90050963,0.00103099654404
36328,2.0,1.0,0.0,1.0,1.0,1.0,12.0,-1589.06579893,0.00102083015952
37239,2.0,1.0,0.0,1.0,1.0,2.0,12.0,-1586.00386375,0.00101206842053
38150,2.0,1.0,0.0,1.0,1.0,3.0,12.0,-1592.90024674,0.00100381732514
20058,2.0,1.0,0.0,2.0,0.0,0.0,12.0,-1629.34521601,0.00107800260244
20969,2.0,1.0,0.0,2.0,0.0,1.0,12.0,-1627.83239107,0.00106839007938
21880,2.0,1.0,0.0,2.0,0.0,2.0,12.0,-1622.11255823,0.00109547116562
22791,2.0,1.0,0.0,2.0,0.0,3.0,12.0,,
49827,2.0,1.0,0.0,2.0,1.0,0.0,12.0,-1588.49819974,0.00102719328645
50738,2.0,1.0,0.0,2.0,1.0,1.0,12.0,-1586.93898448,0.00101926734294
51649,2.0,1.0,0.0,2.0,1.0,2.0,12.0,-1582.87472501,0.0010152691301
52560,2.0,1.0,0.0,2.0,1.0,3.0,12.0,-1577.77340968,0.00106324974424
34468,2.0,1.0,0.0,3.0,0.0,0.0,12.0,-1625.97037724,0.00108184424638
35379,2.0,1.0,0.0,3.0,0.0,1.0,12.0,-1625.54008706,0.00106718486239
36290,2.0,1.0,0.0,3.0,0.0,2.0,12.0,-1618.33181495,0.00109604083159
37201,2.0,1.0,0.0,3.0,0.0,3.0,12.0,,
64237,2.0,1.0,0.0,3.0,1.0,0.0,12.0,-1591.21328593,0.000989359771064
65148,2.0,1.0,0.0,3.0,1.0,1.0,12.0,-1590.40179925,0.000987794467828
66059,2.0,1.0,0.0,3.0,1.0,2.0,12.0,-1592.22448056,0.000982516262578
66970,2.0,1.0,0.0,3.0,1.0,3.0,12.0,-1578.9430823,0.00104492417013
16259,2.0,1.0,1.0,0.0,0.0,0.0,12.0,-1176.640115,0.00326298331091
17170,2.0,1.0,1.0,0.0,0.0,1.0,12.0,-1321.3985788,0.00225982693872
18081,2.0,1.0,1.0,0.0,0.0,2.0,12.0,,
18992,2.0,1.0,1.0,0.0,0.0,3.0,12.0,,
46028,2.0,1.0,1.0,0.0,1.0,0.0,12.0,-1571.00013688,0.00105186636228
46939,2.0,1.0,1.0,0.0,1.0,1.0,12.0,-1588.31096806,0.00102170450627
47850,2.0,1.0,1.0,0.0,1.0,2.0,12.0,-1586.46000827,0.00101565365339
48761,2.0,1.0,1.0,0.0,1.0,3.0,12.0,-1582.02146198,0.00104352017308
30669,2.0,1.0,1.0,1.0,0.0,0.0,12.0,-1631.10234949,0.00102552199667
31580,2.0,1.0,1.0,1.0,0.0,1.0,12.0,-1652.896405,0.000978354056269
32491,2.0,1.0,1.0,1.0,0.0,2.0,12.0,-1656.54348733,0.00100544634188
33402,2.0,1.0,1.0,1.0,0.0,3.0,12.0,,
60438,2.0,1.0,1.0,1.0,1.0,0.0,12.0,-1588.00844106,0.00103347441723
61349,2.0,1.0,1.0,1.0,1.0,1.0,12.0,-1586.18304679,0.00102280565393
62260,2.0,1.0,1.0,1.0,1.0,2.0,12.0,-1583.07663979,0.00101505839756
63171,2.0,1.0,1.0,1.0,1.0,3.0,12.0,-1580.65048254,0.00104574772621
45079,2.0,1.0,1.0,2.0,0.0,0.0,12.0,-1657.24992652,0.00100648996387
45990,2.0,1.0,1.0,2.0,0.0,1.0,12.0,-1655.82902022,0.00100429077341
46901,2.0,1.0,1.0,2.0,0.0,2.0,12.0,-1654.0671529,0.00101655004987
47812,2.0,1.0,1.0,2.0,0.0,3.0,12.0,,
74848,2.0,1.0,1.0,2.0,1.0,0.0,12.0,-1585.6162051,0.0010293433714
75759,2.0,1.0,1.0,2.0,1.0,1.0,12.0,-1584.04780399,0.00102128466212
76670,2.0,1.0,1.0,2.0,1.0,2.0,12.0,-1583.6436906,0.0010171822711
77581,2.0,1.0,1.0,2.0,1.0,3.0,12.0,-1575.06775032,0.00106293479772
59489,2.0,1.0,1.0,3.0,0.0,0.0,12.0,-1654.83535533,0.00100046804763
60400,2.0,1.0,1.0,3.0,0.0,1.0,12.0,-1644.63219376,0.000984109583106
61311,2.0,1.0,1.0,3.0,0.0,2.0,12.0,-1654.18279902,0.00100632614737
62222,2.0,1.0,1.0,3.0,0.0,3.0,12.0,,
89258,2.0,1.0,1.0,3.0,1.0,0.0,12.0,-1588.5707992,0.000990559793961
90169,2.0,1.0,1.0,3.0,1.0,1.0,12.0,-1587.76231884,0.000988725913716
91080,2.0,1.0,1.0,3.0,1.0,2.0,12.0,,-0.0727516210203
91991,2.0,1.0,1.0,3.0,1.0,3.0,12.0,-1576.46533715,0.00104509218492
41280,2.0,1.0,2.0,0.0,0.0,0.0,12.0,-1175.45635855,0.00320611166568
42191,2.0,1.0,2.0,0.0,0.0,1.0,12.0,-1319.31335092,0.00224983216169
43102,2.0,1.0,2.0,0.0,0.0,2.0,12.0,,
44013,2.0,1.0,2.0,0.0,0.0,3.0,12.0,,
71049,2.0,1.0,2.0,0.0,1.0,0.0,12.0,-1569.90671191,0.00104999947637
71960,2.0,1.0,2.0,0.0,1.0,1.0,12.0,-1586.39783473,0.00102106460585
72871,2.0,1.0,2.0,0.0,1.0,2.0,12.0,-1584.58769576,0.00101509492681
73782,2.0,1.0,2.0,0.0,1.0,3.0,12.0,-1580.41944997,0.00103907554751
55690,2.0,1.0,2.0,1.0,0.0,0.0,12.0,-1627.47725673,0.00102800493215
56601,2.0,1.0,2.0,1.0,0.0,1.0,12.0,-1650.52090899,0.000982854514231
57512,2.0,1.0,2.0,1.0,0.0,2.0,12.0,-1655.24809077,0.00100214857781
58423,2.0,1.0,2.0,1.0,0.0,3.0,12.0,,
85459,2.0,1.0,2.0,1.0,1.0,0.0,12.0,-1585.96054485,0.00103293775046
86370,2.0,1.0,2.0,1.0,1.0,1.0,12.0,-1584.26851036,0.00102220422619
87281,2.0,1.0,2.0,1.0,1.0,2.0,12.0,-1581.16052203,0.00101447327417
88192,2.0,1.0,2.0,1.0,1.0,3.0,12.0,-1578.97935581,0.00104161668594
70100,2.0,1.0,2.0,2.0,0.0,0.0,12.0,-1655.26404572,0.00100545707269
71011,2.0,1.0,2.0,2.0,0.0,1.0,12.0,-1653.68777245,0.00100084376213
71922,2.0,1.0,2.0,2.0,0.0,2.0,12.0,-1656.27373687,0.000981896531849
72833,2.0,1.0,2.0,2.0,0.0,3.0,12.0,,
99869,2.0,1.0,2.0,2.0,1.0,0.0,12.0,-1583.67401717,0.00102899627258
761,2.0,1.0,2.0,2.0,1.0,1.0,12.0,-1582.11899784,0.00102077689687
1672,2.0,1.0,2.0,2.0,1.0,2.0,12.0,-1577.9053821,0.00101788966516
2583,2.0,1.0,2.0,2.0,1.0,3.0,12.0,-1573.49089988,0.00105780542762
84510,2.0,1.0,2.0,3.0,0.0,0.0,12.0,-1650.45772082,0.000999146417573
85421,2.0,1.0,2.0,3.0,0.0,1.0,12.0,-1650.30269408,0.000981535920938
86332,2.0,1.0,2.0,3.0,0.0,2.0,12.0,-1656.01944708,0.000987727689054
87243,2.0,1.0,2.0,3.0,0.0,3.0,12.0,,
14260,2.0,1.0,2.0,3.0,1.0,0.0,12.0,-1586.97333683,0.000988596193434
15171,2.0,1.0,2.0,3.0,1.0,1.0,12.0,-1586.18394275,0.0009860617173
16082,2.0,1.0,2.0,3.0,1.0,2.0,12.0,-1584.22772864,0.000986716021794
16993,2.0,1.0,2.0,3.0,1.0,3.0,12.0,-1575.02040126,0.00104026121001
66301,2.0,1.0,3.0,0.0,0.0,0.0,12.0,-1179.84759799,0.00314203333857
67212,2.0,1.0,3.0,0.0,0.0,1.0,12.0,-1317.74382308,0.00226163242551
68123,2.0,1.0,3.0,0.0,0.0,2.0,12.0,,
69034,2.0,1.0,3.0,0.0,0.0,3.0,12.0,,
96070,2.0,1.0,3.0,0.0,1.0,0.0,12.0,-1567.34651439,0.00105933068634
96981,2.0,1.0,3.0,0.0,1.0,1.0,12.0,-1584.02729588,0.0010237447846
97892,2.0,1.0,3.0,0.0,1.0,2.0,12.0,-1582.17430293,0.00101756100231
98803,2.0,1.0,3.0,0.0,1.0,3.0,12.0,-1577.80044269,0.00104235508121
80711,2.0,1.0,3.0,1.0,0.0,0.0,12.0,-1633.96524991,0.00103348782143
81622,2.0,1.0,3.0,1.0,0.0,1.0,12.0,-1648.93283135,0.000981360721505
82533,2.0,1.0,3.0,1.0,0.0,2.0,12.0,-1653.92621941,0.00100226997044
83444,2.0,1.0,3.0,1.0,0.0,3.0,12.0,,
10461,2.0,1.0,3.0,1.0,1.0,0.0,12.0,-1583.69041242,0.00103486452312
11372,2.0,1.0,3.0,1.0,1.0,1.0,12.0,-1581.90368457,0.00102489261467
12283,2.0,1.0,3.0,1.0,1.0,2.0,12.0,-1578.75511985,0.00101732261552
13194,2.0,1.0,3.0,1.0,1.0,3.0,12.0,-1576.25507922,0.00104555285849
95121,2.0,1.0,3.0,2.0,0.0,0.0,12.0,-1653.95479475,0.00100531252975
96032,2.0,1.0,3.0,2.0,0.0,1.0,12.0,-1650.33774025,0.000987196090622
96943,2.0,1.0,3.0,2.0,0.0,2.0,12.0,-1652.65857847,0.000996680303125
97854,2.0,1.0,3.0,2.0,0.0,3.0,12.0,,
24871,2.0,1.0,3.0,2.0,1.0,0.0,12.0,-1581.35236182,0.00103142740223
25782,2.0,1.0,3.0,2.0,1.0,1.0,12.0,-1579.74763239,0.00102319910084
26693,2.0,1.0,3.0,2.0,1.0,2.0,12.0,-1575.52721595,0.00102125661524
27604,2.0,1.0,3.0,2.0,1.0,3.0,12.0,-1570.72019606,0.0010638107634
9512,2.0,1.0,3.0,3.0,0.0,0.0,12.0,-1652.0259794,0.00100201522278
10423,2.0,1.0,3.0,3.0,0.0,1.0,12.0,-1650.64517781,0.000990945230728
11334,2.0,1.0,3.0,3.0,0.0,2.0,12.0,-1181.85888817,0.00126943389856
12245,2.0,1.0,3.0,3.0,0.0,3.0,12.0,,
39281,2.0,1.0,3.0,3.0,1.0,0.0,12.0,-1584.13988728,0.000992173730901
40192,2.0,1.0,3.0,3.0,1.0,1.0,12.0,-1583.38728441,0.000990027201995
41103,2.0,1.0,3.0,3.0,1.0,2.0,12.0,-1581.34461576,0.000990568112333
42014,2.0,1.0,3.0,3.0,1.0,3.0,12.0,-1571.95880614,0.00104603393104
81056,2.0,2.0,0.0,0.0,0.0,0.0,12.0,-1060.56283454,0.00450371955569
81967,2.0,2.0,0.0,0.0,0.0,1.0,12.0,-1220.68171104,0.00279624486362
82878,2.0,2.0,0.0,0.0,0.0,2.0,12.0,-1269.4110286,0.00247069684322
83789,2.0,2.0,0.0,0.0,0.0,3.0,12.0,,
10806,2.0,2.0,0.0,0.0,1.0,0.0,12.0,-1504.60859675,0.00345173298244
11717,2.0,2.0,0.0,0.0,1.0,1.0,12.0,-1511.6267076,0.00343265960231
